UID,Authors,PubDate(Year),PubDate(Month),Title,Summary
18019045,"Waddington JL","2007","Aug","Neuroimaging and other neurobiological indices in schizophrenia: relationship to measurement of functional outcome.","Waddington JL.Neuroimaging and other neurobiological indices in schizophrenia: relationship to measurement of functional outcome. Br J Psychiatry Suppl. 2007 Aug; 50:s52-7." 
18023829,"Eisenreich W, Bacher A","2007","Nov-Dec","Advances of high-resolution NMR techniques in the structural and metabolic analysis of plant biochemistry.","Eisenreich W, Bacher A.Advances of high-resolution NMR techniques in the structural and metabolic analysis of plant biochemistry. Phytochemistry. 2007 Nov-Dec; 68(22-24):2799-815." 
18040828,"Pendyala G, Want EJ, Webb W, Siuzdak G, Fox HS","2007","Mar","Biomarkers for neuroAIDS: the widening scope of metabolomics.","Pendyala G, Want EJ, Webb W, Siuzdak G, Fox HS.Biomarkers for neuroAIDS: the widening scope of metabolomics. J Neuroimmune Pharmacol. 2007 Mar; 2(1):72-80." 
18041667,"Jain KK","2007","Dec","Cancer biomarkers: current issues and future directions.","Jain KK.Cancer biomarkers: current issues and future directions. Curr Opin Mol Ther. 2007 Dec; 9(6):563-71." 
18041668,"Serkova NJ, Spratlin JL, Eckhardt SG","2007","Dec","NMR-based metabolomics: translational application and treatment of cancer.","Serkova NJ, Spratlin JL, Eckhardt SG.NMR-based metabolomics: translational application and treatment of cancer. Curr Opin Mol Ther. 2007 Dec; 9(6):572-85." 
18042039,"Cezar GG, Quam JA, Smith AM, Rosa GJ, Piekarczyk MS, Brown JF, Gage FH, Muotri AR","2007","Dec","Identification of small molecules from human embryonic stem cells using metabolomics.","Cezar GG, Quam JA, Smith AM, Rosa GJ, Piekarczyk MS, Brown JF, Gage FH, Muotri AR.Identification of small molecules from human embryonic stem cells using metabolomics. Stem Cells Dev. 2007 Dec; 16(6):869-82." 
18045080,"Powers R","2007","Sep","Functional genomics and NMR spectroscopy.","Powers R.Functional genomics and NMR spectroscopy. Comb Chem High Throughput Screen. 2007 Sep; 10(8):676-97." 
18057786,"Watanabe H","2007","Dec","[Toxicogenomics as a tool for evaluation of chemical effects].","Watanabe H.[Toxicogenomics as a tool for evaluation of chemical effects]. Yakugaku Zasshi. 2007 Dec; 127(12):1967-74." 
18058794,"Angelova N, Kong HW, van der Heijden R, Yang SY, Choi YH, Kim HK, Wang M, Hankemeier T, van der Greef J, Xu G, Verpoorte R","2008","Jan-Feb","Recent methodology in the phytochemical analysis of ginseng.","Angelova N, Kong HW, van der Heijden R, Yang SY, Choi YH, Kim HK, Wang M, Hankemeier T, van der Greef J, Xu G, Verpoorte R.Recent methodology in the phytochemical analysis of ginseng. Phytochem Anal. 2008 Jan-Feb; 19(1):2-16." 
18060538,"Demain AL, Adrio JL","2008","Jan","Contributions of microorganisms to industrial biology.","Demain AL, Adrio JL.Contributions of microorganisms to industrial biology. Mol Biotechnol. 2008 Jan; 38(1):41-55." 
18061843,"Portilla D, Schnackenberg L, Beger RD","2007","Nov","Metabolomics as an extension of proteomic analysis: study of acute kidney injury.","Portilla D, Schnackenberg L, Beger RD.Metabolomics as an extension of proteomic analysis: study of acute kidney injury. Semin Nephrol. 2007 Nov; 27(6):609-20." 
18083700,"Di Leo A, Claudino W, Colangiuli D, Bessi S, Pestrin M, Biganzoli L","2007","Dec","New strategies to identify molecular markers predicting chemotherapy activity and toxicity in breast cancer.","Di Leo A, Claudino W, Colangiuli D, Bessi S, Pestrin M, Biganzoli L.New strategies to identify molecular markers predicting chemotherapy activity and toxicity in breast cancer. Ann Oncol. 2007 Dec; 18 Suppl 12:xii8-14." 
18096526,"Petrella JR, Mattay VS, Doraiswamy PM","2008","Jan","Imaging genetics of brain longevity and mental wellness: the next frontier?","Petrella JR, Mattay VS, Doraiswamy PM.Imaging genetics of brain longevity and mental wellness: the next frontier? Radiology. 2008 Jan; 246(1):20-32." 
18154447,"Ganter B, Zidek N, Hewitt PR, Müller D, Vladimirova A","2008","Jan","Pathway analysis tools and toxicogenomics reference databases for risk assessment.","Ganter B, Zidek N, Hewitt PR, Müller D, Vladimirova A.Pathway analysis tools and toxicogenomics reference databases for risk assessment. Pharmacogenomics. 2008 Jan; 9(1):35-54." 
18160330,"Saito K, Hirai MY, Yonekura-Sakakibara K","2008","Jan","Decoding genes with coexpression networks and metabolomics - 'majority report by precogs'.","Saito K, Hirai MY, Yonekura-Sakakibara K.Decoding genes with coexpression networks and metabolomics - 'majority report by precogs'. Trends Plant Sci. 2008 Jan; 13(1):36-43." 
18179557,"Aitken RJ, Baker MA","2008","Jun","The role of proteomics in understanding sperm cell biology.","Aitken RJ, Baker MA.The role of proteomics in understanding sperm cell biology. Int J Androl. 2008 Jun; 31(3):295-302." 
18184107,"Kaddurah-Daouk R, Kristal BS, Weinshilboum RM","2008","","Metabolomics: a global biochemical approach to drug response and disease.","Kaddurah-Daouk R, Kristal BS, Weinshilboum RM.Metabolomics: a global biochemical approach to drug response and disease. Annu Rev Pharmacol Toxicol. 2008; 48:653-83." 
18191937,"Tan K, Tegner J, Ravasi T","2008","Mar","Integrated approaches to uncovering transcription regulatory networks in mammalian cells.","Tan K, Tegner J, Ravasi T.Integrated approaches to uncovering transcription regulatory networks in mammalian cells. Genomics. 2008 Mar; 91(3):219-31." 
18220576,"Gomase VS, Changbhale SS, Patil SA, Kale KV","2008","Jan","Metabolomics.","Gomase VS, Changbhale SS, Patil SA, Kale KV.Metabolomics. Curr Drug Metab. 2008 Jan; 9(1):89-98." 
18237837,"Collings FB, Vaidya VS","2008","Mar","Novel technologies for the discovery and quantitation of biomarkers of toxicity.","Collings FB, Vaidya VS.Novel technologies for the discovery and quantitation of biomarkers of toxicity. Toxicology. 2008 Mar 20; 245(3):167-74." 
18240906,"Keun HC, Athersuch TJ","2007","Jul","Application of metabonomics in drug development.","Keun HC, Athersuch TJ.Application of metabonomics in drug development. Pharmacogenomics. 2007 Jul; 8(7):731-41." 
18241004,"Kim YS, Maruvada P, Milner JA","2008","Feb","Metabolomics in biomarker discovery: future uses for cancer prevention.","Kim YS, Maruvada P, Milner JA.Metabolomics in biomarker discovery: future uses for cancer prevention. Future Oncol. 2008 Feb; 4(1):93-102." 
18245888,"Goseki MS","2008","Feb","[Genomic approaches to bone and joint diseases. Future possibility of nutrigenomics].","Goseki MS.[Genomic approaches to bone and joint diseases. Future possibility of nutrigenomics]. Clin Calcium. 2008 Feb; 18(2):188-93." 
18251855,"Allwood JW, Ellis DI, Goodacre R","2008","Feb","Metabolomic technologies and their application to the study of plants and plant-host interactions.","Allwood JW, Ellis DI, Goodacre R.Metabolomic technologies and their application to the study of plants and plant-host interactions. Physiol Plant. 2008 Feb; 132(2):117-35." 
18251858,"Hall RD, Brouwer ID, Fitzgerald MA","2008","Feb","Plant metabolomics and its potential application for human nutrition.","Hall RD, Brouwer ID, Fitzgerald MA.Plant metabolomics and its potential application for human nutrition. Physiol Plant. 2008 Feb; 132(2):162-75." 
18251859,"Weckwerth W","2008","Feb","Integration of metabolomics and proteomics in molecular plant physiology--coping with the complexity by data-dimensionality reduction.","Weckwerth W.Integration of metabolomics and proteomics in molecular plant physiology--coping with the complexity by data-dimensionality reduction. Physiol Plant. 2008 Feb; 132(2):176-89." 
18251860,"Hoefgen R, Nikiforova VJ","2008","Feb","Metabolomics integrated with transcriptomics: assessing systems response to sulfur-deficiency stress.","Hoefgen R, Nikiforova VJ.Metabolomics integrated with transcriptomics: assessing systems response to sulfur-deficiency stress. Physiol Plant. 2008 Feb; 132(2):190-8." 
18251861,"Shulaev V, Cortes D, Miller G, Mittler R","2008","Feb","Metabolomics for plant stress response.","Shulaev V, Cortes D, Miller G, Mittler R.Metabolomics for plant stress response. Physiol Plant. 2008 Feb; 132(2):199-208." 
18251862,"Sanchez DH, Siahpoosh MR, Roessner U, Udvardi M, Kopka J","2008","Feb","Plant metabolomics reveals conserved and divergent metabolic responses to salinity.","Sanchez DH, Siahpoosh MR, Roessner U, Udvardi M, Kopka J.Plant metabolomics reveals conserved and divergent metabolic responses to salinity. Physiol Plant. 2008 Feb; 132(2):209-19." 
18251863,"Guy C, Kaplan F, Kopka J, Selbig J, Hincha DK","2008","Feb","Metabolomics of temperature stress.","Guy C, Kaplan F, Kopka J, Selbig J, Hincha DK.Metabolomics of temperature stress. Physiol Plant. 2008 Feb; 132(2):220-35." 
18253705,"Fernandes G","2008","","Progress in nutritional immunology.","Fernandes G.Progress in nutritional immunology. Immunol Res. 2008; 40(3):244-61." 
18257252,"Dan M, Gao XF, Xie GX, Liu Z, Zhao AH, Jia W","2007","Nov","[Application of metabolomics in research of plant metabolites].","Dan M, Gao XF, Xie GX, Liu Z, Zhao AH, Jia W.[Application of metabolomics in research of plant metabolites]. Zhongguo Zhong Yao Za Zhi. 2007 Nov; 32(22):2337-41." 
18258212,"Shyur LF, Yang NS","2008","Feb","Metabolomics for phytomedicine research and drug development.","Shyur LF, Yang NS.Metabolomics for phytomedicine research and drug development. Curr Opin Chem Biol. 2008 Feb; 12(1):66-71." 
18280987,"Shao HB, Chu LY, Jaleel CA, Zhao CX","2008","Mar","Water-deficit stress-induced anatomical changes in higher plants.","Shao HB, Chu LY, Jaleel CA, Zhao CX.Water-deficit stress-induced anatomical changes in higher plants. C R Biol. 2008 Mar; 331(3):215-25." 
18282123,"Vivekanandan P, Singh OV","2008","Feb","High-dimensional biology to comprehend hepatocellular carcinoma.","Vivekanandan P, Singh OV.High-dimensional biology to comprehend hepatocellular carcinoma. Expert Rev Proteomics. 2008 Feb; 5(1):45-60." 
18296291,"Kato H","2008","","Nutrigenomics: the cutting edge and Asian perspectives.","Kato H.Nutrigenomics: the cutting edge and Asian perspectives. Asia Pac J Clin Nutr. 2008; 17 Suppl 1:12-5." 
18326557,"Samuel JL, Schaub MC, Zaugg M, Mamas M, Dunn WB, Swynghedauw B","2008","Jul","Genomics in cardiac metabolism.","Samuel JL, Schaub MC, Zaugg M, Mamas M, Dunn WB, Swynghedauw B.Genomics in cardiac metabolism. Cardiovasc Res. 2008 Jul 15; 79(2):218-27." 
18334090,"Toyo'oka T","2008","Mar","Determination methods for biologically active compounds by ultra-performance liquid chromatography coupled with mass spectrometry: application to the analyses of pharmaceuticals, foods, plants, environments, metabonomics, and metabolomics.","Toyo'oka T.Determination methods for biologically active compounds by ultra-performance liquid chromatography coupled with mass spectrometry: application to the analyses of pharmaceuticals, foods, plants, environments, metabonomics, and metabolomics. J Chromatogr Sci. 2008 Mar; 46(3):233-47." 
18336230,"Gomase VS, Tagore S","2008","Mar","Toxicogenomics.","Gomase VS, Tagore S.Toxicogenomics. Curr Drug Metab. 2008 Mar; 9(3):250-4." 
18336232,"Gomase VS, Tagore S","2008","Mar","Physiomics.","Gomase VS, Tagore S.Physiomics. Curr Drug Metab. 2008 Mar; 9(3):259-62." 
18337232,"Clarke CJ, Haselden JN","2008","Jan","Metabolic profiling as a tool for understanding mechanisms of toxicity.","Clarke CJ, Haselden JN.Metabolic profiling as a tool for understanding mechanisms of toxicity. Toxicol Pathol. 2008 Jan; 36(1):140-7." 
18348322,"Issaq HJ, Abbott E, Veenstra TD","2008","Jun","Utility of separation science in metabolomic studies.","Issaq HJ, Abbott E, Veenstra TD.Utility of separation science in metabolomic studies. J Sep Sci. 2008 Jun; 31(11):1936-47." 
18366302,"Krishna CM, Kurien J, Mathew S, Rao L, Maheedhar K, Kumar KK, Chowdary MV","2008","Mar","Raman spectroscopy of breast tissues.","Krishna CM, Kurien J, Mathew S, Rao L, Maheedhar K, Kumar KK, Chowdary MV.Raman spectroscopy of breast tissues. Expert Rev Mol Diagn. 2008 Mar; 8(2):149-66." 
18367780,"Dunn WB","2008","Feb","Current trends and future requirements for the mass spectrometric investigation of microbial, mammalian and plant metabolomes.","Dunn WB.Current trends and future requirements for the mass spectrometric investigation of microbial, mammalian and plant metabolomes. Phys Biol. 2008 Feb 20; 5(1):011001." 
18367974,"Christians U, Schmitz V, Schöning W, Bendrick-Peart J, Klawitter J, Haschke M, Klawitter J","2008","Apr","Toxicodynamic therapeutic drug monitoring of immunosuppressants: promises, reality, and challenges.","Christians U, Schmitz V, Schöning W, Bendrick-Peart J, Klawitter J, Haschke M, Klawitter J.Toxicodynamic therapeutic drug monitoring of immunosuppressants: promises, reality, and challenges. Ther Drug Monit. 2008 Apr; 30(2):151-8." 
18368559,"Phillips KP, Foster WG","2008","Mar","Key developments in endocrine disrupter research and human health.","Phillips KP, Foster WG.Key developments in endocrine disrupter research and human health. J Toxicol Environ Health B Crit Rev. 2008 Mar; 11(3-4):322-44." 
18378135,"Kussmann M, Rezzi S, Daniel H","2008","Apr","Profiling techniques in nutrition and health research.","Kussmann M, Rezzi S, Daniel H.Profiling techniques in nutrition and health research. Curr Opin Biotechnol. 2008 Apr; 19(2):83-99." 
18380001,"Lane AN, Fan TW, Higashi RM","2008","Feb","Stable isotope-assisted metabolomics in cancer research.","Lane AN, Fan TW, Higashi RM.Stable isotope-assisted metabolomics in cancer research. IUBMB Life. 2008 Feb; 60(2):124-9." 
18401163,"Wishart DS","2008","","Metabolomics: a complementary tool in renal transplantation.","Wishart DS.Metabolomics: a complementary tool in renal transplantation. Contrib Nephrol. 2008; 160:76-87." 
18424407,"Li H, Jiang Y, He FC","2008","Apr","[Recent development of metabonomics and its applications in clinical research].","Li H, Jiang Y, He FC.[Recent development of metabonomics and its applications in clinical research]. Yi Chuan. 2008 Apr; 30(4):389-99." 
18433644,"Pullan ST, Monk CE, Lee L, Poole RK","2008","","Microbial responses to nitric oxide and nitrosative stress: growth, 'omic,' and physiological methods.","Pullan ST, Monk CE, Lee L, Poole RK.Microbial responses to nitric oxide and nitrosative stress: growth, omic,' and physiological methods. Methods Enzymol. 2008; 437:499-519." 
18435291,"Wu Q, Yu S, Yan X","2008","Feb","[The effect of non-experimental factors on human nuclear magnetic resonance metabonomics study].","Wu Q, Yu S, Yan X.[The effect of non-experimental factors on human nuclear magnetic resonance metabonomics study]. Sheng Wu Yi Xue Gong Cheng Xue Za Zhi. 2008 Feb; 25(1):204-7." 
18458005,"Roberts LD, McCombie G, Titman CM, Griffin JL","2008","Aug","A matter of fat: an introduction to lipidomic profiling methods.","Roberts LD, McCombie G, Titman CM, Griffin JL.A matter of fat: an introduction to lipidomic profiling methods. J Chromatogr B Analyt Technol Biomed Life Sci. 2008 Aug 15; 871(2):174-81." 
18460937,"Bromer JG, Seli E","2008","Jun","Assessment of embryo viability in assisted reproductive technology: shortcomings of current approaches and the emerging role of metabolomics.","Bromer JG, Seli E.Assessment of embryo viability in assisted reproductive technology: shortcomings of current approaches and the emerging role of metabolomics. Curr Opin Obstet Gynecol. 2008 Jun; 20(3):234-41." 
18487041,"Shakhnovich BE, Shakhnovich EI","2008","Jun","Improvisation in evolution of genes and genomes: whose structure is it anyway?","Shakhnovich BE, Shakhnovich EI.Improvisation in evolution of genes and genomes: whose structure is it anyway? Curr Opin Struct Biol. 2008 Jun; 18(3):375-81." 
18493202,"Barclay AR, Morrison DJ, Weaver LT","2008","May","What is the role of the metabolic activity of the gut microbiota in inflammatory bowel disease? Probing for answers with stable isotopes.","Barclay AR, Morrison DJ, Weaver LT.What is the role of the metabolic activity of the gut microbiota in inflammatory bowel disease? Probing for answers with stable isotopes. J Pediatr Gastroenterol Nutr. 2008 May; 46(5):486-95." 
18503733,"Ovesná J, Slabý O, Toussaint O, Kodícek M, Marsík P, Pouchová V, Vanĕk T","2008","May","High throughput 'omics' approaches to assess the effects of phytochemicals in human health studies.","Ovesná J, Slabý O, Toussaint O, Kodícek M, Marsík P, Pouchová V, Vanĕk T.High throughput 'omics' approaches to assess the effects of phytochemicals in human health studies. Br J Nutr. 2008 May; 99 E Suppl 1:ES127-34." 
18537627,"Schrattenholz A, Soskić V","2008","","What does systems biology mean for drug development?","Schrattenholz A, Soskić V.What does systems biology mean for drug development? Curr Med Chem. 2008; 15(15):1520-8." 
18538626,"Garcia DE, Baidoo EE, Benke PI, Pingitore F, Tang YJ, Villa S, Keasling JD","2008","Jun","Separation and mass spectrometry in microbial metabolomics.","Garcia DE, Baidoo EE, Benke PI, Pingitore F, Tang YJ, Villa S, Keasling JD.Separation and mass spectrometry in microbial metabolomics. Curr Opin Microbiol. 2008 Jun; 11(3):233-9." 
18542857,"Haquin S, Oeuillet E, Pajon A, Harris M, Jones AT, van Tilbeurgh H, Markley JL, Zolnai Z, Poupon A","2008","","Data management in structural genomics: an overview.","Haquin S, Oeuillet E, Pajon A, Harris M, Jones AT, van Tilbeurgh H, Markley JL, Zolnai Z, Poupon A.Data management in structural genomics: an overview. Methods Mol Biol. 2008; 426:49-79." 
18551752,"Novotny MV, Soini HA, Mechref Y","2008","Apr","Biochemical individuality reflected in chromatographic, electrophoretic and mass-spectrometric profiles.","Novotny MV, Soini HA, Mechref Y.Biochemical individuality reflected in chromatographic, electrophoretic and mass-spectrometric profiles. J Chromatogr B Analyt Technol Biomed Life Sci. 2008 Apr 15; 866(1-2):26-47." 
18554316,"Barba I, Fernandez-Montesinos R, Garcia-Dorado D, Pozo D","2008","Sep-Oct","Alzheimer's disease beyond the genomic era: nuclear magnetic resonance (NMR) spectroscopy-based metabolomics.","Barba I, Fernandez-Montesinos R, Garcia-Dorado D, Pozo D.Alzheimer's disease beyond the genomic era: nuclear magnetic resonance (NMR) spectroscopy-based metabolomics. J Cell Mol Med. 2008 Sep-Oct; 12(5A):1477-85." 
18587409,"Raes J, Bork P","2008","Sep","Molecular eco-systems biology: towards an understanding of community function.","Raes J, Bork P.Molecular eco-systems biology: towards an understanding of community function. Nat Rev Microbiol. 2008 Sep; 6(9):693-9." 
18595244,"Xu GW, Lu X, Yang SL","2007","Dec","[Recent advances in metabonomics].","Xu GW, Lu X, Yang SL.[Recent advances in metabonomics]. Zhongguo Yi Xue Ke Xue Yuan Xue Bao. 2007 Dec; 29(6):701-11." 
18595264,"Lin ZY, Yan SK, Dai WX, Yang Y, Jin HZ, Zhang C, Zhang WD","2007","Dec","[Applications of metabonomics in clinical diagnosis].","Lin ZY, Yan SK, Dai WX, Yang Y, Jin HZ, Zhang C, Zhang WD.[Applications of metabonomics in clinical diagnosis]. Zhongguo Yi Xue Ke Xue Yuan Xue Bao. 2007 Dec; 29(6):811-7." 
18596063,"Doucet A, Butler GS, Rodríguez D, Prudova A, Overall CM","2008","Oct","Metadegradomics: toward in vivo quantitative degradomics of proteolytic post-translational modifications of the cancer proteome.","Doucet A, Butler GS, Rodríguez D, Prudova A, Overall CM.Metadegradomics: toward in vivo quantitative degradomics of proteolytic post-translational modifications of the cancer proteome. Mol Cell Proteomics. 2008 Oct; 7(10):1925-51." 
18598592,"van Ommen B, Fairweather-Tait S, Freidig A, Kardinaal A, Scalbert A, Wopereis S","2008","Jun","A network biology model of micronutrient related health.","van Ommen B, Fairweather-Tait S, Freidig A, Kardinaal A, Scalbert A, Wopereis S.A network biology model of micronutrient related health. Br J Nutr. 2008 Jun; 99 Suppl 3:S72-80." 
18598890,"Lewis GD, Asnani A, Gerszten RE","2008","Jul","Application of metabolomics to cardiovascular biomarker and pathway discovery.","Lewis GD, Asnani A, Gerszten RE.Application of metabolomics to cardiovascular biomarker and pathway discovery. J Am Coll Cardiol. 2008 Jul 8; 52(2):117-23." 
18611110,"Jänis MT, Laaksonen R, Oresic M","2008","Jun","Metabolomic strategies to identify tissue-specific effects of cardiovascular drugs.","Jänis MT, Laaksonen R, Oresic M.Metabolomic strategies to identify tissue-specific effects of cardiovascular drugs. Expert Opin Drug Metab Toxicol. 2008 Jun; 4(6):665-80." 
18628772,"Holsboer F","2008","Aug","How can we realize the promise of personalized antidepressant medicines?","Holsboer F.How can we realize the promise of personalized antidepressant medicines? Nat Rev Neurosci. 2008 Aug; 9(8):638-46." 
18636545,"Feng X, Liu X, Luo Q, Liu BF","2008","Nov-Dec","Mass spectrometry in systems biology: an overview.","Feng X, Liu X, Luo Q, Liu BF.Mass spectrometry in systems biology: an overview. Mass Spectrom Rev. 2008 Nov-Dec; 27(6):635-60." 
18648219,"Cenci S, Pengo N, Sitia R","2008","Oct","Proteotoxic stress and cell lifespan control.","Cenci S, Pengo N, Sitia R.Proteotoxic stress and cell lifespan control. Mol Cells. 2008 Oct 31; 26(4):323-8." 
18653377,"Nelson T, Gandotra N, Tausta SL","2008","Oct","Plant cell types: reporting and sampling with new technologies.","Nelson T, Gandotra N, Tausta SL.Plant cell types: reporting and sampling with new technologies. Curr Opin Plant Biol. 2008 Oct; 11(5):567-73." 
18655844,"Fischer CR, Klein-Marcuschamer D, Stephanopoulos G","2008","Nov","Selection and optimization of microbial hosts for biofuels production.","Fischer CR, Klein-Marcuschamer D, Stephanopoulos G.Selection and optimization of microbial hosts for biofuels production. Metab Eng. 2008 Nov; 10(6):295-304." 
18666799,"Pauli GF, Pro SM, Friesen JB","2008","Aug","Countercurrent separation of natural products.","Pauli GF, Pro SM, Friesen JB.Countercurrent separation of natural products. J Nat Prod. 2008 Aug; 71(8):1489-508." 
18672085,"Kim K, Weiss LM","2008","Jul","Toxoplasma: the next 100years.","Kim K, Weiss LM.Toxoplasma: the next 100years. Microbes Infect. 2008 Jul; 10(9):978-84." 
18672410,"Werner E, Heilier JF, Ducruix C, Ezan E, Junot C, Tabet JC","2008","Aug","Mass spectrometry for the identification of the discriminating signals from metabolomics: current status and future trends.","Werner E, Heilier JF, Ducruix C, Ezan E, Junot C, Tabet JC.Mass spectrometry for the identification of the discriminating signals from metabolomics: current status and future trends. J Chromatogr B Analyt Technol Biomed Life Sci. 2008 Aug 15; 871(2):143-63." 
18675480,"Mapelli V, Olsson L, Nielsen J","2008","Sep","Metabolic footprinting in microbiology: methods and applications in functional genomics and biotechnology.","Mapelli V, Olsson L, Nielsen J.Metabolic footprinting in microbiology: methods and applications in functional genomics and biotechnology. Trends Biotechnol. 2008 Sep; 26(9):490-7." 
18678522,"McClung CR","2008","Oct","Comes a time.","McClung CR.Comes a time. Curr Opin Plant Biol. 2008 Oct; 11(5):514-20." 
18684401,"Andersen MR, Nielsen J","2009","Mar","Current status of systems biology in Aspergilli.","Andersen MR, Nielsen J.Current status of systems biology in Aspergilli. Fungal Genet Biol. 2009 Mar; 46 Suppl 1:S180-90." 
18704228,"Son J, Pang B, McFaline JL, Taghizadeh K, Dedon PC","2008","Sep","Surveying the damage: the challenges of developing nucleic acid biomarkers of inflammation.","Son J, Pang B, McFaline JL, Taghizadeh K, Dedon PC.Surveying the damage: the challenges of developing nucleic acid biomarkers of inflammation. Mol Biosyst. 2008 Sep; 4(9):902-8." 
18704688,"Martini S, Eichinger F, Nair V, Kretzler M","2008","Dec","Defining human diabetic nephropathy on the molecular level: integration of transcriptomic profiles with biological knowledge.","Martini S, Eichinger F, Nair V, Kretzler M.Defining human diabetic nephropathy on the molecular level: integration of transcriptomic profiles with biological knowledge. Rev Endocr Metab Disord. 2008 Dec; 9(4):267-74." 
18712766,"Mas S, Perez R, Martinez-Pinna R, Egido J, Vivanco F","2008","Sep","Cluster TOF-SIMS imaging: a new light for in situ metabolomics?","Mas S, Perez R, Martinez-Pinna R, Egido J, Vivanco F.Cluster TOF-SIMS imaging: a new light for in situ metabolomics? Proteomics. 2008 Sep; 8(18):3735-45." 
18721000,"Wishart DS","2008","","Applications of metabolomics in drug discovery and development.","Wishart DS.Applications of metabolomics in drug discovery and development. Drugs R D. 2008; 9(5):307-22." 
18725284,"Stenuit B, Eyers L, Schuler L, Agathos SN, George I","2008","Nov-Dec","Emerging high-throughput approaches to analyze bioremediation of sites contaminated with hazardous and/or recalcitrant wastes.","Stenuit B, Eyers L, Schuler L, Agathos SN, George I.Emerging high-throughput approaches to analyze bioremediation of sites contaminated with hazardous and/or recalcitrant wastes. Biotechnol Adv. 2008 Nov-Dec; 26(6):561-75." 
18725289,"Prather KL, Martin CH","2008","Oct","De novo biosynthetic pathways: rational design of microbial chemical factories.","Prather KL, Martin CH.De novo biosynthetic pathways: rational design of microbial chemical factories. Curr Opin Biotechnol. 2008 Oct; 19(5):468-74." 
18725290,"Conrado RJ, Varner JD, DeLisa MP","2008","Oct","Engineering the spatial organization of metabolic enzymes: mimicking nature's synergy.","Conrado RJ, Varner JD, DeLisa MP.Engineering the spatial organization of metabolic enzymes: mimicking nature's synergy. Curr Opin Biotechnol. 2008 Oct; 19(5):492-9." 
18725293,"Wang X, Dalkic E, Wu M, Chan C","2008","Oct","Gene module level analysis: identification to networks and dynamics.","Wang X, Dalkic E, Wu M, Chan C.Gene module level analysis: identification to networks and dynamics. Curr Opin Biotechnol. 2008 Oct; 19(5):482-91." 
18725295,"Rosenberg JN, Oyler GA, Wilkinson L, Betenbaugh MJ","2008","Oct","A green light for engineered algae: redirecting metabolism to fuel a biotechnology revolution.","Rosenberg JN, Oyler GA, Wilkinson L, Betenbaugh MJ.A green light for engineered algae: redirecting metabolism to fuel a biotechnology revolution. Curr Opin Biotechnol. 2008 Oct; 19(5):430-6." 
18729082,"Giovane A, Balestrieri A, Napoli C","2008","Oct","New insights into cardiovascular and lipid metabolomics.","Giovane A, Balestrieri A, Napoli C.New insights into cardiovascular and lipid metabolomics. J Cell Biochem. 2008 Oct 15; 105(3):648-54." 
18756418,"Giegling I, Hartmann AM, Genius J, Benninghoff J, Möller HJ, Rujescu D","2008","Sep","Systems biology and complex neurobehavioral traits.","Giegling I, Hartmann AM, Genius J, Benninghoff J, Möller HJ, Rujescu D.Systems biology and complex neurobehavioral traits. Pharmacopsychiatry. 2008 Sep; 41 Suppl 1:S32-6." 
18760354,"Akinterinwa O, Khankal R, Cirino PC","2008","Oct","Metabolic engineering for bioproduction of sugar alcohols.","Akinterinwa O, Khankal R, Cirino PC.Metabolic engineering for bioproduction of sugar alcohols. Curr Opin Biotechnol. 2008 Oct; 19(5):461-7." 
18760355,"Singh S, Kang SH, Mulchandani A, Chen W","2008","Oct","Bioremediation: environmental clean-up through pathway engineering.","Singh S, Kang SH, Mulchandani A, Chen W.Bioremediation: environmental clean-up through pathway engineering. Curr Opin Biotechnol. 2008 Oct; 19(5):437-44." 
18760356,"Park JH, Lee SY","2008","Oct","Towards systems metabolic engineering of microorganisms for amino acid production.","Park JH, Lee SY.Towards systems metabolic engineering of microorganisms for amino acid production. Curr Opin Biotechnol. 2008 Oct; 19(5):454-60." 
18760358,"Hebert CG, Valdes JJ, Bentley WE","2008","Oct","Beyond silencing--engineering applications of RNA interference and antisense technology for altering cellular phenotype.","Hebert CG, Valdes JJ, Bentley WE.Beyond silencing--engineering applications of RNA interference and antisense technology for altering cellular phenotype. Curr Opin Biotechnol. 2008 Oct; 19(5):500-5." 
18760360,"Papoutsakis ET","2008","Oct","Engineering solventogenic clostridia.","Papoutsakis ET.Engineering solventogenic clostridia. Curr Opin Biotechnol. 2008 Oct; 19(5):420-9." 
18761088,"Atsumi S, Liao JC","2008","Oct","Metabolic engineering for advanced biofuels production from Escherichia coli.","Atsumi S, Liao JC.Metabolic engineering for advanced biofuels production from Escherichia coli. Curr Opin Biotechnol. 2008 Oct; 19(5):414-9." 
18766298,"Yeung SJ, Pan J, Lee MH","2008","Dec","Roles of p53, MYC and HIF-1 in regulating glycolysis - the seventh hallmark of cancer.","Yeung SJ, Pan J, Lee MH.Roles of p53, MYC and HIF-1 in regulating glycolysis - the seventh hallmark of cancer. Cell Mol Life Sci. 2008 Dec; 65(24):3981-99." 
18769193,"Moffatt MF","2008","Oct","Genes in asthma: new genes and new ways.","Moffatt MF.Genes in asthma: new genes and new ways. Curr Opin Allergy Clin Immunol. 2008 Oct; 8(5):411-7." 
