UID,Authors,PubDate(Year),PubDate(Month),Title,Summary
19969416,"Parshetti GK, Telke AA, Kalyani DC, Govindwar SP","2010","Apr","Decolorization and detoxification of sulfonated azo dye methyl orange by Kocuria rosea MTCC 1532.","Parshetti GK, Telke AA, Kalyani DC, Govindwar SP.Decolorization and detoxification of sulfonated azo dye methyl orange by Kocuria rosea MTCC 1532. J Hazard Mater. 2010 Apr 15; 176(1-3):503-9." 
19994861,"Ku KM, Choi JN, Kim J, Kim JK, Yoo LG, Lee SJ, Hong YS, Lee CH","2010","Jan","Metabolomics analysis reveals the compositional differences of shade grown tea (Camellia sinensis L.).","Ku KM, Choi JN, Kim J, Kim JK, Yoo LG, Lee SJ, Hong YS, Lee CH.Metabolomics analysis reveals the compositional differences of shade grown tea (Camellia sinensis L.). J Agric Food Chem. 2010 Jan 13; 58(1):418-26." 
19994911,"Giskeødegård GF, Grinde MT, Sitter B, Axelson DE, Lundgren S, Fjøsne HE, Dahl S, Gribbestad IS, Bathen TF","2010","Feb","Multivariate modeling and prediction of breast cancer prognostic factors using MR metabolomics.","Giskeødegård GF, Grinde MT, Sitter B, Axelson DE, Lundgren S, Fjøsne HE, Dahl S, Gribbestad IS, Bathen TF.Multivariate modeling and prediction of breast cancer prognostic factors using MR metabolomics. J Proteome Res. 2010 Feb 5; 9(2):972-9." 
19994912,"Klawitter J, Klawitter J, Kushner E, Jonscher K, Bendrick-Peart J, Leibfritz D, Christians U, Schmitz V","2010","Feb","Association of immunosuppressant-induced protein changes in the rat kidney with changes in urine metabolite patterns: a proteo-metabonomic study.","Klawitter J, Klawitter J, Kushner E, Jonscher K, Bendrick-Peart J, Leibfritz D, Christians U, Schmitz V.Association of immunosuppressant-induced protein changes in the rat kidney with changes in urine metabolite patterns: a proteo-metabonomic study. J Proteome Res. 2010 Feb 5; 9(2):865-75." 
20001218,"Zhang Q, Wang G, A J, Ma B, Dua Y, Zhu L, Wu D","2010","May","Metabonomic profiling of diet-induced hyperlipidaemia in a rat model.","Zhang Q, Wang G, A J, Ma B, Dua Y, Zhu L, Wu D.Metabonomic profiling of diet-induced hyperlipidaemia in a rat model. Biomarkers. 2010 May; 15(3):205-16." 
20001734,"Csala M, Margittai E, Bánhegyi G","2010","Jul","Redox control of endoplasmic reticulum function.","Csala M, Margittai E, Bánhegyi G.Redox control of endoplasmic reticulum function. Antioxid Redox Signal. 2010 Jul 1; 13(1):77-108." 
20003623,"Beckmann M, Enot DP, Overy DP, Scott IM, Jones PG, Allaway D, Draper J","2010","Apr","Metabolite fingerprinting of urine suggests breed-specific dietary metabolism differences in domestic dogs.","Beckmann M, Enot DP, Overy DP, Scott IM, Jones PG, Allaway D, Draper J.Metabolite fingerprinting of urine suggests breed-specific dietary metabolism differences in domestic dogs. Br J Nutr. 2010 Apr; 103(8):1127-38." 
20005079,"Al Zweiri M, Sills GJ, Leach JP, Brodie MJ, Robertson C, Watson DG, Parkinson JA","2010","Feb","Response to drug treatment in newly diagnosed epilepsy: a pilot study of (1)H NMR- and MS-based metabonomic analysis.","Al Zweiri M, Sills GJ, Leach JP, Brodie MJ, Robertson C, Watson DG, Parkinson JA.Response to drug treatment in newly diagnosed epilepsy: a pilot study of (1)H NMR- and MS-based metabonomic analysis. Epilepsy Res. 2010 Feb; 88(2-3):189-95." 
20005088,"Hou CC, Chen CH, Yang NS, Chen YP, Lo CP, Wang SY, Tien YJ, Tsai PW, Shyur LF","2010","Nov","Comparative metabolomics approach coupled with cell- and gene-based assays for species classification and anti-inflammatory bioactivity validation of Echinacea plants.","Hou CC, Chen CH, Yang NS, Chen YP, Lo CP, Wang SY, Tien YJ, Tsai PW, Shyur LF.Comparative metabolomics approach coupled with cell- and gene-based assays for species classification and anti-inflammatory bioactivity validation of Echinacea plants. J Nutr Biochem. 2010 Nov; 21(11):1045-59." 
20005788,"Bankefors J, Nord LI, Kenne L","2010","Feb","Multidimensional profiling of components in complex mixtures of natural products for metabolic analysis, proof of concept: application to Quillaja saponins.","Bankefors J, Nord LI, Kenne L.Multidimensional profiling of components in complex mixtures of natural products for metabolic analysis, proof of concept: application to Quillaja saponins. J Chromatogr B Analyt Technol Biomed Life Sci. 2010 Feb 1; 878(3-4):471-6." 
20007013,"Akira K, Mitome H, Imachi M, Shida Y, Miyaoka H, Hashimoto T","2010","Apr","LC-NMR identification of a novel taurine-related metabolite observed in (1)H NMR-based metabonomics of genetically hypertensive rats.","Akira K, Mitome H, Imachi M, Shida Y, Miyaoka H, Hashimoto T.LC-NMR identification of a novel taurine-related metabolite observed in (1)H NMR-based metabonomics of genetically hypertensive rats. J Pharm Biomed Anal. 2010 Apr 6; 51(5):1091-6." 
20007254,"Sartor MA, Mahavisno V, Keshamouni VG, Cavalcoli J, Wright Z, Karnovsky A, Kuick R, Jagadish HV, Mirel B, Weymouth T, Athey B, Omenn GS","2010","Feb","ConceptGen: a gene set enrichment and gene set relation mapping tool.","Sartor MA, Mahavisno V, Keshamouni VG, Cavalcoli J, Wright Z, Karnovsky A, Kuick R, Jagadish HV, Mirel B, Weymouth T, Athey B, Omenn GS.ConceptGen: a gene set enrichment and gene set relation mapping tool. Bioinformatics. 2010 Feb 15; 26(4):456-63." 
20008121,"Griffiths WJ, Sjövall J","2010","Jan","Bile acids: analysis in biological fluids and tissues.","Griffiths WJ, Sjövall J.Bile acids: analysis in biological fluids and tissues. J Lipid Res. 2010 Jan; 51(1):23-41." 
20008451,"Morant M, Ekstrøm C, Ulvskov P, Kristensen C, Rudemo M, Olsen CE, Hansen J, Jørgensen K, Jørgensen B, Møller BL, Bak S","2010","Jan","Metabolomic, transcriptional, hormonal, and signaling cross-talk in superroot2.","Morant M, Ekstrøm C, Ulvskov P, Kristensen C, Rudemo M, Olsen CE, Hansen J, Jørgensen K, Jørgensen B, Møller BL, Bak S.Metabolomic, transcriptional, hormonal, and signaling cross-talk in superroot2. Mol Plant. 2010 Jan; 3(1):192-211." 
20009009,"Sanderson LM, Boekschoten MV, Desvergne B, Müller M, Kersten S","2010","Mar","Transcriptional profiling reveals divergent roles of PPARalpha and PPARbeta/delta in regulation of gene expression in mouse liver.","Sanderson LM, Boekschoten MV, Desvergne B, Müller M, Kersten S.Transcriptional profiling reveals divergent roles of PPARalpha and PPARbeta/delta in regulation of gene expression in mouse liver. Physiol Genomics. 2010 Mar 3; 41(1):42-52." 
20012946,"Wu H, Xue R, Tang Z, Deng C, Liu T, Zeng H, Sun Y, Shen X","2010","Feb","Metabolomic investigation of gastric cancer tissue using gas chromatography/mass spectrometry.","Wu H, Xue R, Tang Z, Deng C, Liu T, Zeng H, Sun Y, Shen X.Metabolomic investigation of gastric cancer tissue using gas chromatography/mass spectrometry. Anal Bioanal Chem. 2010 Feb; 396(4):1385-95." 
20013448,"Hopton RP, Turner E, Burley VJ, Turner PC, Fisher J","2010","Feb","Urine metabolite analysis as a function of deoxynivalenol exposure: an NMR-based metabolomics investigation.","Hopton RP, Turner E, Burley VJ, Turner PC, Fisher J.Urine metabolite analysis as a function of deoxynivalenol exposure: an NMR-based metabolomics investigation. Food Addit Contam Part A Chem Anal Control Expo Risk Assess. 2010 Feb; 27(2):255-61." 
20013882,"van Dorsten FA, Grün CH, van Velzen EJ, Jacobs DM, Draijer R, van Duynhoven JP","2010","Jul","The metabolic fate of red wine and grape juice polyphenols in humans assessed by metabolomics.","van Dorsten FA, Grün CH, van Velzen EJ, Jacobs DM, Draijer R, van Duynhoven JP.The metabolic fate of red wine and grape juice polyphenols in humans assessed by metabolomics. Mol Nutr Food Res. 2010 Jul; 54(7):897-908." 
20014151,"Liotta E, Gottardo R, Bertaso A, Polettini A","2010","Mar","Screening for pharmaco-toxicologically relevant compounds in biosamples using high-resolution mass spectrometry: a 'metabolomic' approach to the discrimination between isomers.","Liotta E, Gottardo R, Bertaso A, Polettini A.Screening for pharmaco-toxicologically relevant compounds in biosamples using high-resolution mass spectrometry: a 'metabolomic' approach to the discrimination between isomers. J Mass Spectrom. 2010 Mar; 45(3):261-71." 
20014412,"Bartek T, Blombach B, Zönnchen E, Makus P, Lang S, Eikmanns BJ, Oldiges M","2010","Mar-Apr","Importance of NADPH supply for improved L-valine formation in Corynebacterium glutamicum.","Bartek T, Blombach B, Zönnchen E, Makus P, Lang S, Eikmanns BJ, Oldiges M.Importance of NADPH supply for improved L-valine formation in Corynebacterium glutamicum. Biotechnol Prog. 2010 Mar-Apr; 26(2):361-71." 
20014780,"Miura D, Fujimura Y, Tachibana H, Wariishi H","2010","Jan","Highly sensitive matrix-assisted laser desorption ionization-mass spectrometry for high-throughput metabolic profiling.","Miura D, Fujimura Y, Tachibana H, Wariishi H.Highly sensitive matrix-assisted laser desorption ionization-mass spectrometry for high-throughput metabolic profiling. Anal Chem. 2010 Jan 15; 82(2):498-504." 
20014923,"Yang S Y, Adelstein J, Kassis AI","2010","Jan","Putative molecular signatures for the imaging of prostate cancer.","Yang S Y, Adelstein J, Kassis AI.Putative molecular signatures for the imaging of prostate cancer. Expert Rev Mol Diagn. 2010 Jan; 10(1):65-74." 
20016880,"Xu J, Yang S, Cai S, Dong J, Li X, Chen Z","2010","Feb","Identification of biochemical changes in lactovegetarian urine using 1H NMR spectroscopy and pattern recognition.","Xu J, Yang S, Cai S, Dong J, Li X, Chen Z.Identification of biochemical changes in lactovegetarian urine using 1H NMR spectroscopy and pattern recognition. Anal Bioanal Chem. 2010 Feb; 396(4):1451-63." 
20017167,"Maxeiner A, Adkins CB, Zhang Y, Taupitz M, Halpern EF, McDougal WS, Wu CL, Cheng LL","2010","May","Retrospective analysis of prostate cancer recurrence potential with tissue metabolomic profiles.","Maxeiner A, Adkins CB, Zhang Y, Taupitz M, Halpern EF, McDougal WS, Wu CL, Cheng LL.Retrospective analysis of prostate cancer recurrence potential with tissue metabolomic profiles. Prostate. 2010 May 15; 70(7):710-7." 
20020678,"Santos EM, Ball JS, Williams TD, Wu H, Ortega F, van Aerle R, Katsiadaki I, Falciani F, Viant MR, Chipman JK, Tyler CR","2010","Jan","Identifying health impacts of exposure to copper using transcriptomics and metabolomics in a fish model.","Santos EM, Ball JS, Williams TD, Wu H, Ortega F, van Aerle R, Katsiadaki I, Falciani F, Viant MR, Chipman JK, Tyler CR.Identifying health impacts of exposure to copper using transcriptomics and metabolomics in a fish model. Environ Sci Technol. 2010 Jan 15; 44(2):820-6." 
20020774,"Vinayavekhin N, Homan EA, Saghatelian A","2010","Jan","Exploring disease through metabolomics.","Vinayavekhin N, Homan EA, Saghatelian A.Exploring disease through metabolomics. ACS Chem Biol. 2010 Jan 15; 5(1):91-103." 
20022247,"Crawford JM, Kontnik R, Clardy J","2010","Jan","Regulating alternative lifestyles in entomopathogenic bacteria.","Crawford JM, Kontnik R, Clardy J.Regulating alternative lifestyles in entomopathogenic bacteria. Curr Biol. 2010 Jan 12; 20(1):69-74." 
20022436,"Riveros JL, Schuler G, Bonacic C, Hoffmann B, Chaves MG, Urquieta B","2010","May","Ovarian follicular dynamics and hormonal secretory profiles in guanacos (Lama guanicoe).","Riveros JL, Schuler G, Bonacic C, Hoffmann B, Chaves MG, Urquieta B.Ovarian follicular dynamics and hormonal secretory profiles in guanacos (Lama guanicoe). Anim Reprod Sci. 2010 May; 119(1-2):63-7." 
20022891,"Spitz MR, Bondy ML","2010","Jan","The evolving discipline of molecular epidemiology of cancer.","Spitz MR, Bondy ML.The evolving discipline of molecular epidemiology of cancer. Carcinogenesis. 2010 Jan; 31(1):127-34." 
20023150,"Matsuda F, Hirai MY, Sasaki E, Akiyama K, Yonekura-Sakakibara K, Provart NJ, Sakurai T, Shimada Y, Saito K","2010","Feb","AtMetExpress development: a phytochemical atlas of Arabidopsis development.","Matsuda F, Hirai MY, Sasaki E, Akiyama K, Yonekura-Sakakibara K, Provart NJ, Sakurai T, Shimada Y, Saito K.AtMetExpress development: a phytochemical atlas of Arabidopsis development. Plant Physiol. 2010 Feb; 152(2):566-78." 
20023151,"Consonni C, Bednarek P, Humphry M, Francocci F, Ferrari S, Harzen A, Ver Loren van Themaat E, Panstruga R","2010","Mar","Tryptophan-derived metabolites are required for antifungal defense in the Arabidopsis mlo2 mutant.","Consonni C, Bednarek P, Humphry M, Francocci F, Ferrari S, Harzen A, Ver Loren van Themaat E, Panstruga R.Tryptophan-derived metabolites are required for antifungal defense in the Arabidopsis mlo2 mutant. Plant Physiol. 2010 Mar; 152(3):1544-61." 
20024072,"Lai L, Michopoulos F, Gika H, Theodoridis G, Wilkinson RW, Odedra R, Wingate J, Bonner R, Tate S, Wilson ID","2010","Jan","Methodological considerations in the development of HPLC-MS methods for the analysis of rodent plasma for metabonomic studies.","Lai L, Michopoulos F, Gika H, Theodoridis G, Wilkinson RW, Odedra R, Wingate J, Bonner R, Tate S, Wilson ID.Methodological considerations in the development of HPLC-MS methods for the analysis of rodent plasma for metabonomic studies. Mol Biosyst. 2010 Jan; 6(1):108-20." 
20024073,"Bunescu A, Garric J, Vollat B, Canet-Soulas E, Graveron-Demilly D, Fauvelle F","2010","Jan","In vivo proton HR-MAS NMR metabolic profile of the freshwater cladoceran Daphnia magna.","Bunescu A, Garric J, Vollat B, Canet-Soulas E, Graveron-Demilly D, Fauvelle F.In vivo proton HR-MAS NMR metabolic profile of the freshwater cladoceran Daphnia magna. Mol Biosyst. 2010 Jan; 6(1):121-5." 
20024080,"Pluskal T, Nakamura T, Villar-Briones A, Yanagida M","2010","Jan","Metabolic profiling of the fission yeast S. pombe: quantification of compounds under different temperatures and genetic perturbation.","Pluskal T, Nakamura T, Villar-Briones A, Yanagida M.Metabolic profiling of the fission yeast S. pombe: quantification of compounds under different temperatures and genetic perturbation. Mol Biosyst. 2010 Jan; 6(1):182-98." 
20024083,"Barton RH, Waterman D, Bonner FW, Holmes E, Clarke R, Nicholson JK, Lindon JC","2010","Jan","The influence of EDTA and citrate anticoagulant addition to human plasma on information recovery from NMR-based metabolic profiling studies.","Barton RH, Waterman D, Bonner FW, Holmes E, Clarke R, Nicholson JK, Lindon JC.The influence of EDTA and citrate anticoagulant addition to human plasma on information recovery from NMR-based metabolic profiling studies. Mol Biosyst. 2010 Jan; 6(1):215-24." 
20024533,"Schiesel S, Lämmerhofer M, Lindner W","2010","May","Quantitative LC-ESI-MS/MS metabolic profiling method for fatty acids and lipophilic metabolites in fermentation broths from beta-lactam antibiotics production.","Schiesel S, Lämmerhofer M, Lindner W.Quantitative LC-ESI-MS/MS metabolic profiling method for fatty acids and lipophilic metabolites in fermentation broths from beta-lactam antibiotics production. Anal Bioanal Chem. 2010 May; 397(1):147-160." 
20024933,"de Kok TM, de Waard P, Wilms LC, van Breda SG","2010","Feb","Antioxidative and antigenotoxic properties of vegetables and dietary phytochemicals: the value of genomics biomarkers in molecular epidemiology.","de Kok TM, de Waard P, Wilms LC, van Breda SG.Antioxidative and antigenotoxic properties of vegetables and dietary phytochemicals: the value of genomics biomarkers in molecular epidemiology. Mol Nutr Food Res. 2010 Feb; 54(2):208-17." 
20025471,"Jokerst JV, McDevitt JT","2010","Jan","Programmable nano-bio-chips: multifunctional clinical tools for use at the point-of-care.","Jokerst JV, McDevitt JT.Programmable nano-bio-chips: multifunctional clinical tools for use at the point-of-care. Nanomedicine (Lond). 2010 Jan; 5(1):143-55." 
20025826,"Watson DG","2010","Aug","The potential of mass spectrometry for the global profiling of parasite metabolomes.","Watson DG.The potential of mass spectrometry for the global profiling of parasite metabolomes. Parasitology. 2010 Aug; 137(9):1409-23." 
20026296,"El Rammouz R, Létisse F, Durand S, Portais JC, Moussa ZW, Fernandez X","2010","Mar","Analysis of skeletal muscle metabolome: evaluation of extraction methods for targeted metabolite quantification using liquid chromatography tandem mass spectrometry.","El Rammouz R, Létisse F, Durand S, Portais JC, Moussa ZW, Fernandez X.Analysis of skeletal muscle metabolome: evaluation of extraction methods for targeted metabolite quantification using liquid chromatography tandem mass spectrometry. Anal Biochem. 2010 Mar 15; 398(2):169-77." 
20026297,"Werth MT, Halouska S, Shortridge MD, Zhang B, Powers R","2010","Apr","Analysis of metabolomic PCA data using tree diagrams.","Werth MT, Halouska S, Shortridge MD, Zhang B, Powers R.Analysis of metabolomic PCA data using tree diagrams. Anal Biochem. 2010 Apr 1; 399(1):58-63." 
20028023,"Godin JP, Ross AB, Rezzi S, Poussin C, Martin FP, Fuerholz A, Cléroux M, Mermoud AF, Tornier L, Arce Vera F, Pouteau E, Ramadan Z, Kochhar S, Fay LB","2010","Jan","Isotopomics: a top-down systems biology approach for understanding dynamic metabolism in rats using [1,2-(13)C(2)] acetate.","Godin JP, Ross AB, Rezzi S, Poussin C, Martin FP, Fuerholz A, Cléroux M, Mermoud AF, Tornier L, Arce Vera F, Pouteau E, Ramadan Z, Kochhar S, Fay LB.Isotopomics: a top-down systems biology approach for understanding dynamic metabolism in rats using [1,2-(13)C(2)] acetate. Anal Chem. 2010 Jan 15; 82(2):646-53." 
20028086,"Dobson G, Shepherd T, Verrall SR, Griffiths WD, Ramsay G, McNicol JW, Davies HV, Stewart D","2010","Jan","A metabolomics study of cultivated potato (Solanum tuberosum) groups Andigena, Phureja, Stenotomum, and tuberosum using gas chromatography-mass spectrometry.","Dobson G, Shepherd T, Verrall SR, Griffiths WD, Ramsay G, McNicol JW, Davies HV, Stewart D.A metabolomics study of cultivated potato (Solanum tuberosum) groups Andigena, Phureja, Stenotomum, and tuberosum using gas chromatography-mass spectrometry. J Agric Food Chem. 2010 Jan 27; 58(2):1214-23." 
20028133,"Matousek J, Kocábek T, Patzak J, Stehlík J, Füssy Z, Krofta K, Heyerick A, Roldán-Ruiz I, Maloukh L, De Keukeleire D","2010","Jan","Cloning and molecular analysis of HlbZip1 and HlbZip2 transcription factors putatively involved in the regulation of the lupulin metabolome in hop (Humulus lupulus L.).","Matousek J, Kocábek T, Patzak J, Stehlík J, Füssy Z, Krofta K, Heyerick A, Roldán-Ruiz I, Maloukh L, De Keukeleire D.Cloning and molecular analysis of HlbZip1 and HlbZip2 transcription factors putatively involved in the regulation of the lupulin metabolome in hop (Humulus lupulus L.). J Agric Food Chem. 2010 Jan 27; 58(2):902-12." 
20031143,"Vuckovic D, Zhang X, Cudjoe E, Pawliszyn J","2010","Jun","Solid-phase microextraction in bioanalysis: New devices and directions.","Vuckovic D, Zhang X, Cudjoe E, Pawliszyn J.Solid-phase microextraction in bioanalysis: New devices and directions. J Chromatogr A. 2010 Jun 18; 1217(25):4041-60." 
20031144,"Chen Y, Bicker W, Wu J, Xie MY, Lindner W","2010","Feb","Ganoderma species discrimination by dual-mode chromatographic fingerprinting: a study on stationary phase effects in hydrophilic interaction chromatography and reduction of sample misclassification rate by additional use of reversed-phase chromatography.","Chen Y, Bicker W, Wu J, Xie MY, Lindner W.Ganoderma species discrimination by dual-mode chromatographic fingerprinting: a study on stationary phase effects in hydrophilic interaction chromatography and reduction of sample misclassification rate by additional use of reversed-phase chromatography. J Chromatogr A. 2010 Feb 19; 1217(8):1255-65." 
20031975,"Shinoda K, Tomita M, Ishihama Y","2010","Feb","emPAI Calc--for the estimation of protein abundance from large-scale identification data by liquid chromatography-tandem mass spectrometry.","Shinoda K, Tomita M, Ishihama Y.emPAI Calc--for the estimation of protein abundance from large-scale identification data by liquid chromatography-tandem mass spectrometry. Bioinformatics. 2010 Feb 15; 26(4):576-7." 
20032461,"Wang T, Shah YM, Matsubara T, Zhen Y, Tanabe T, Nagano T, Fotso S, Krausz KW, Zabriskie TM, Idle JR, Gonzalez FJ","2010","Mar","Control of steroid 21-oic acid synthesis by peroxisome proliferator-activated receptor alpha and role of the hypothalamic-pituitary-adrenal axis.","Wang T, Shah YM, Matsubara T, Zhen Y, Tanabe T, Nagano T, Fotso S, Krausz KW, Zabriskie TM, Idle JR, Gonzalez FJ.Control of steroid 21-oic acid synthesis by peroxisome proliferator-activated receptor alpha and role of the hypothalamic-pituitary-adrenal axis. J Biol Chem. 2010 Mar 5; 285(10):7670-85." 
20033751,"Sari R, Akman A, Alpsoy E, Balci MK","2010","Sep","The metabolic profile in patients with skin tags.","Sari R, Akman A, Alpsoy E, Balci MK.The metabolic profile in patients with skin tags. Clin Exp Med. 2010 Sep; 10(3):193-7." 
20036026,"Wen H, Yoo SS, Kang J, Kim HG, Park JS, Jeong S, Lee JI, Kwon HN, Kang S, Lee DH, Park S","2010","Feb","A new NMR-based metabolomics approach for the diagnosis of biliary tract cancer.","Wen H, Yoo SS, Kang J, Kim HG, Park JS, Jeong S, Lee JI, Kwon HN, Kang S, Lee DH, Park S.A new NMR-based metabolomics approach for the diagnosis of biliary tract cancer. J Hepatol. 2010 Feb; 52(2):228-33." 
20036201,"Kikuchi K, Itoh Y, Tateoka R, Ezawa A, Murakami K, Niwa T","2010","Jun","Metabolomic analysis of uremic toxins by liquid chromatography/electrospray ionization-tandem mass spectrometry.","Kikuchi K, Itoh Y, Tateoka R, Ezawa A, Murakami K, Niwa T.Metabolomic analysis of uremic toxins by liquid chromatography/electrospray ionization-tandem mass spectrometry. J Chromatogr B Analyt Technol Biomed Life Sci. 2010 Jun 15; 878(20):1662-8." 
20036612,"Moreno-Risueno MA, Busch W, Benfey PN","2010","Apr","Omics meet networks - using systems approaches to infer regulatory networks in plants.","Moreno-Risueno MA, Busch W, Benfey PN.Omics meet networks - using systems approaches to infer regulatory networks in plants. Curr Opin Plant Biol. 2010 Apr; 13(2):126-31." 
20036806,"Sedic M, Jurisic D, Stanec Z, Hock K, Pavelic K, Kraljevic Pavelic S","2010","Jan","Functional genomics in identification of drug targets in Dupuytren's contracture.","Sedic M, Jurisic D, Stanec Z, Hock K, Pavelic K, Kraljevic Pavelic S.Functional genomics in identification of drug targets in Dupuytren's contracture. Front Biosci (Landmark Ed). 2010 Jan 1; 15:57-64." 
20037589,"Illig T, Gieger C, Zhai G, Römisch-Margl W, Wang-Sattler R, Prehn C, Altmaier E, Kastenmüller G, Kato BS, Mewes HW, Meitinger T, de Angelis MH, Kronenberg F, Soranzo N, Wichmann HE, Spector TD, Adamski J, Suhre K","2010","Feb","A genome-wide perspective of genetic variation in human metabolism.","Illig T, Gieger C, Zhai G, Römisch-Margl W, Wang-Sattler R, Prehn C, Altmaier E, Kastenmüller G, Kato BS, Mewes HW, Meitinger T, de Angelis MH, Kronenberg F, Soranzo N, Wichmann HE, Spector TD, Adamski J, Suhre K.A genome-wide perspective of genetic variation in human metabolism. Nat Genet. 2010 Feb; 42(2):137-41." 
20038609,"Wada Y, Dell A, Haslam SM, Tissot B, Canis K, Azadi P, Bäckström M, Costello CE, Hansson GC, Hiki Y, Ishihara M, Ito H, Kakehi K, Karlsson N, Hayes CE, Kato K, Kawasaki N, Khoo KH, Kobayashi K, Kolarich D, Kondo A, Lebrilla C, Nakano M, Narimatsu H, Novak J, Novotny MV, Ohno E, Packer NH, Palaima E, Renfrow MB, Tajiri M, Thomsson KA, Yagi H, Yu SY, Taniguchi N","2010","Apr","Comparison of methods for profiling O-glycosylation: Human Proteome Organisation Human Disease Glycomics/Proteome Initiative multi-institutional study of IgA1.","Wada Y, Dell A, Haslam SM, Tissot B, Canis K, Azadi P, Bäckström M, Costello CE, Hansson GC, Hiki Y, Ishihara M, Ito H, Kakehi K, Karlsson N, Hayes CE, Kato K, Kawasaki N, Khoo KH, Kobayashi K, Kolarich D, Kondo A, Lebrilla C, Nakano M, Narimatsu H, Novak J, Novotny MV, Ohno E, Packer NH, Palaima E, Renfrow MB, Tajiri M, Thomsson KA, Yagi H, Yu SY, Taniguchi N.Comparison of methods for profiling O-glycosylation: Human Proteome Organisation Human Disease Glycomics/Proteome Initiative multi-institutional study of IgA1. Mol Cell Proteomics. 2010 Apr; 9(4):719-27." 
20038696,"He Z, Zhou A, Baidoo E, He Q, Joachimiak MP, Benke P, Phan R, Mukhopadhyay A, Hemme CL, Huang K, Alm EJ, Fields MW, Wall J, Stahl D, Hazen TC, Keasling JD, Arkin AP, Zhou J","2010","Mar","Global transcriptional, physiological, and metabolite analyses of the responses of Desulfovibrio vulgaris hildenborough to salt adaptation.","He Z, Zhou A, Baidoo E, He Q, Joachimiak MP, Benke P, Phan R, Mukhopadhyay A, Hemme CL, Huang K, Alm EJ, Fields MW, Wall J, Stahl D, Hazen TC, Keasling JD, Arkin AP, Zhou J.Global transcriptional, physiological, and metabolite analyses of the responses of Desulfovibrio vulgaris hildenborough to salt adaptation. Appl Environ Microbiol. 2010 Mar; 76(5):1574-86." 
20040631,"Velagapudi VR, Hezaveh R, Reigstad CS, Gopalacharyulu P, Yetukuri L, Islam S, Felin J, Perkins R, Borén J, Oresic M, Bäckhed F","2010","May","The gut microbiota modulates host energy and lipid metabolism in mice.","Velagapudi VR, Hezaveh R, Reigstad CS, Gopalacharyulu P, Yetukuri L, Islam S, Felin J, Perkins R, Borén J, Oresic M, Bäckhed F.The gut microbiota modulates host energy and lipid metabolism in mice. J Lipid Res. 2010 May; 51(5):1101-12." 
20043101,"Wen G, Hong M, Calaf GM, Roy D, Partridge MA, Li B, Hei TK","2010","Feb","Phosphoproteomic profiling of arsenite-treated human small airway epithelial cells.","Wen G, Hong M, Calaf GM, Roy D, Partridge MA, Li B, Hei TK.Phosphoproteomic profiling of arsenite-treated human small airway epithelial cells. Oncol Rep. 2010 Feb; 23(2):405-12." 
20044121,"Sun X, Zhang J, Zhang H, Ni Y, Zhang Q, Chen J, Guan Y","2010","Feb","The responses of Arabidopsis thaliana to cadmium exposure explored via metabolite profiling.","Sun X, Zhang J, Zhang H, Ni Y, Zhang Q, Chen J, Guan Y.The responses of Arabidopsis thaliana to cadmium exposure explored via metabolite profiling. Chemosphere. 2010 Feb; 78(7):840-5." 
20044832,"Dai H, Xiao C, Liu H, Tang H","2010","Mar","Combined NMR and LC-MS analysis reveals the metabonomic changes in Salvia miltiorrhiza Bunge induced by water depletion.","Dai H, Xiao C, Liu H, Tang H.Combined NMR and LC-MS analysis reveals the metabonomic changes in Salvia miltiorrhiza Bunge induced by water depletion. J Proteome Res. 2010 Mar 5; 9(3):1460-75." 
20045004,"Chung S, Arrell DK, Faustino RS, Terzic A, Dzeja PP","2010","Apr","Glycolytic network restructuring integral to the energetics of embryonic stem cell cardiac differentiation.","Chung S, Arrell DK, Faustino RS, Terzic A, Dzeja PP.Glycolytic network restructuring integral to the energetics of embryonic stem cell cardiac differentiation. J Mol Cell Cardiol. 2010 Apr; 48(4):725-34." 
20045055,"Sakamoto JH, van de Ven AL, Godin B, Blanco E, Serda RE, Grattoni A, Ziemys A, Bouamrani A, Hu T, Ranganathan SI, De Rosa E, Martinez JO, Smid CA, Buchanan RM, Lee SY, Srinivasan S, Landry M, Meyn A, Tasciotti E, Liu X, Decuzzi P, Ferrari M","2010","Aug","Enabling individualized therapy through nanotechnology.","Sakamoto JH, van de Ven AL, Godin B, Blanco E, Serda RE, Grattoni A, Ziemys A, Bouamrani A, Hu T, Ranganathan SI, De Rosa E, Martinez JO, Smid CA, Buchanan RM, Lee SY, Srinivasan S, Landry M, Meyn A, Tasciotti E, Liu X, Decuzzi P, Ferrari M.Enabling individualized therapy through nanotechnology. Pharmacol Res. 2010 Aug; 62(2):57-89." 
20045112,"Lan K, Zhang Y, Yang J, Xu L","2010","Feb","Simple quality assessment approach for herbal extracts using high performance liquid chromatography-UV based metabolomics platform.","Lan K, Zhang Y, Yang J, Xu L.Simple quality assessment approach for herbal extracts using high performance liquid chromatography-UV based metabolomics platform. J Chromatogr A. 2010 Feb 19; 1217(8):1414-8." 
